id,CustomerNumber,item_id,description,quantity_used,delivery_frequency,delivery_day,billing_type,billing_frequency,customer_price,unit_price,billing_percentage,auto_soil_count,last_delivery_date
1523,308514,11281619,TOWEL-BARMOP-BLSTR,400,Weekly,1,,Monthly,,,,,
1524,194151,11601837,TOWEL-FACE,20,Weekly,1,,Monthly,,,,,
1525,257410,11601837,TOWEL-FACE,40,Weekly,1,,Monthly,,,,,
1526,273695,11601837,TOWEL-FACE,24,Weekly,1,,Monthly,,,,,
1527,171579,11720000,Towel-Kitchen,100,Weekly,1,,Monthly,,,,,
1528,322191,11720000,Towel-Kitchen,150,Weekly,1,,Monthly,,,,,
1529,319665,12221818,Towel-Shop-Blue,25,Weekly,1,,Monthly,,,,,
1530,170903,12240000,Towel-Shop-Dyed,150,Weekly,1,,Monthly,,,,,
1531,248411,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1532,257410,12240000,Towel-Shop-Dyed,25,Weekly,1,,Monthly,,,,,
1533,262472,12240000,Towel-Shop-Dyed,10,Weekly,1,,Monthly,,,,,
1534,264798,12240000,Towel-Shop-Dyed,25,Weekly,1,,Monthly,,,,,
1535,279241,12240000,Towel-Shop-Dyed,75,Weekly,1,,Monthly,,,,,
1536,288469,12240000,Towel-Shop-Dyed,150,Weekly,1,,Monthly,,,,,
1537,295449,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1538,264798,12301818,TOWEL-SHOP-WHITE,25,Weekly,1,,Monthly,,,,,
1539,321836,12301818,TOWEL-SHOP-WHITE,100,Weekly,1,,Monthly,,,,,
1540,248411,12940000,COVER-FENDER-AUTO,4,Weekly,1,,Monthly,,,,,
1541,262472,12940000,COVER-FENDER-AUTO,1,Weekly,1,,Monthly,,,,,
1542,264798,12940000,COVER-FENDER-AUTO,3,Weekly,1,,Monthly,,,,,
1543,279241,12940000,COVER-FENDER-AUTO,2,Weekly,1,,Monthly,,,,,
1544,321836,14200002,Twl-Micro-Grn-15x16 ,100,Weekly,1,,Monthly,,,,,
1545,194151,40304234,SLIP-P-42X36,20,Weekly,1,,Monthly,,,,,
1546,273695,40304234,SLIP-P-42X36,18,Weekly,1,,Monthly,,,,,
1547,194151,40766615,SHEET-SNGL-DC-66X115,40,Weekly,1,,Monthly,,,,,
1548,273695,40789015,SHEET-90-QUEEN-D/C,18,Weekly,1,,Monthly,,,,,
1549,194151,41082030,BATH MAT-WHITE,10,Weekly,1,,Monthly,,,,,
1550,257410,41082030,BATH MAT-WHITE,40,Weekly,1,,Monthly,,,,,
1551,194151,41340000,Towel-Bath-Jumbo,20,Weekly,1,,Monthly,,,,,
1552,257410,41340000,Towel-Bath-Jumbo,40,Weekly,1,,Monthly,,,,,
1553,273695,41340000,Towel-Bath-Jumbo,24,Weekly,1,,Monthly,,,,,
1554,194151,41820000,WASH CLOTH,20,Weekly,1,,Monthly,,,,,
1555,257410,41820000,WASH CLOTH,20,Weekly,1,,Monthly,,,,,
1556,273695,41820000,WASH CLOTH,24,Weekly,1,,Monthly,,,,,
1557,308514,53505212,Cloth-P-White-54x120,10,Weekly,1,,Monthly,,,,,
1558,308514,53508585,Cloth-P-White-85x85 ,10,Weekly,1,,Monthly,,,,,
1559,308514,56102020,NAPKIN-BLK SPUN POLY,60,Weekly,1,,Monthly,,,,,
1560,244194,70622400,Dust Mop-24 Untreate,4,Weekly,1,,Monthly,,,,,
1561,257410,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
1562,171581,70623600,Dust Mop-36 Untreate,5,Weekly,1,,Monthly,,,,,
1563,257410,70623600,Dust Mop-36 Untreate,1,Weekly,1,,Monthly,,,,,
1564,321836,70623600,Dust Mop-36 Untreate,3,Weekly,1,,Monthly,,,,,
1565,321836,74000406,Mat-Graphic-4x6,1,Weekly,1,,Monthly,,,,,
1566,322191,74000406,Mat-Graphic-4x6,1,Weekly,1,,Monthly,,,,,
1567,308596,74880406,Mat-Logo-4x6        ,5,Weekly,1,,Monthly,,,,,
1568,288469,76000000,Mat-Custom-Logo     ,1,Weekly,1,,Monthly,,,,,
1569,271035,76070406,MAT-NY/RB-HNYCMB-4X6,6,Weekly,1,,Monthly,,,,,
1570,205202,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1571,248411,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1572,257410,76080304,MAT-NY/RB-OX GRY-3X4,7,Weekly,1,,Monthly,,,,,
1573,278326,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
1574,279241,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1575,288469,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1576,308596,76080304,MAT-NY/RB-OX GRY-3X4,27,Weekly,1,,Monthly,,,,,
1577,319665,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1578,321836,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
1579,322191,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,1,,Monthly,,,,,
1580,205202,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1581,244194,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,1,,Monthly,,,,,
1582,248411,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1583,271035,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1584,308514,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1585,244194,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1586,264798,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,1,,Monthly,,,,,
1587,278326,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1588,321836,76080406,MAT-NY/RB-OX GRY-4X6,5,Weekly,1,,Monthly,,,,,
1589,171581,76280310,MAT-OXF GRY-MHL-3X10,2,Weekly,1,,Monthly,,,,,
1590,278326,76280406,MAT-OXF GRY-MHL-4X6,2,Weekly,1,,Monthly,,,,,
1591,248411,79300000,Rags-Sale-Terry     ,3,Weekly,1,,Monthly,,,,,
1592,262472,80101100,TOWEL-ROLL-BLUE-LRG,1,Weekly,1,,Monthly,,,,,
1593,171581,87399023,MOP-WET-TUBE-MF-BL-L,12,Weekly,1,,Monthly,,,,,
1594,288469,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
1595,308514,87399023,MOP-WET-TUBE-MF-BL-L,8,Weekly,1,,Monthly,,,,,
1596,319665,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
1597,322191,87399023,MOP-WET-TUBE-MF-BL-L,4,Weekly,1,,Monthly,,,,,
1598,273695,94030000,Hosp-Blkt-Flnhb-Sand,6,Weekly,1,,Monthly,,,,,
1599,274954,1640000,APRON-BIB-POLY-BLACK,40,Weekly,4,,Monthly,,,,,
1600,274954,11281619,TOWEL-BARMOP-BLSTR,200,Weekly,4,,Monthly,,,,,
1601,273930,11601837,TOWEL-FACE,120,Weekly,4,,Monthly,,,,,
1602,273930,41282450,TOWEL-BATH-DLX-24X50,200,Weekly,4,,Monthly,,,,,
1603,274952,87399054,CLTH-MF-AP-YELLOW-16,600,Weekly,4,,Monthly,,,,,
1604,273930,94020000,BLANKET-BATH,100,Weekly,4,,Monthly,,,,,
1605,273930,94030000,Hosp-Blkt-Flnhb-Sand,40,Weekly,4,,Monthly,,,,,
1606,273930,94700000,Pillow Case - Hosp,300,Weekly,4,,Monthly,,,,,
1607,273930,94740000,Sheet-Draw - Hosp,10,Weekly,4,,Monthly,,,,,
1608,273930,94776615,Sheet-Sngle-Hlthcare,70,Weekly,4,,Monthly,,,,,
1609,273930,94778237,Sht-Knit-Contour-Wh,65,Weekly,4,,Monthly,,,,,
1610,273930,94980000,Washcloth-Hospital,1200,Weekly,4,,Monthly,,,,,
1611,273930,95120000,GOWN-IV-PRINT,80,Weekly,4,,Monthly,,,,,
1612,273930,95170000,Plus Gown,10,Weekly,4,,Monthly,,,,,
1613,170657,1640000,APRON-BIB-POLY-BLACK,20,Weekly,1,,Monthly,,,,,
1614,209005,1640000,APRON-BIB-POLY-BLACK,10,Weekly,1,,Monthly,,,,,
1615,288196,1640000,APRON-BIB-POLY-BLACK,10,Weekly,1,,Monthly,,,,,
1616,316069,1640000,APRON-BIB-POLY-BLACK,20,Weekly,1,,Monthly,,,,,
1617,288196,11100000,GRILL-PAD,10,Weekly,1,,Monthly,,,,,
1618,316069,11100000,GRILL-PAD,25,Weekly,1,,Monthly,,,,,
1619,170657,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,1,,Monthly,,,,,
1620,209005,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,1,,Monthly,,,,,
1621,273691,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,1,,Monthly,,,,,
1622,288196,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,1,,Monthly,,,,,
1623,316069,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,1,,Monthly,,,,,
1624,317108,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,1,,Monthly,,,,,
1625,257334,11601837,TOWEL-FACE,20,Weekly,1,,Monthly,,,,,
1626,316069,11601837,TOWEL-FACE,280,Weekly,1,,Monthly,,,,,
1627,257249,11720000,Towel-Kitchen,75,Weekly,1,,Monthly,,,,,
1628,288196,11720000,Towel-Kitchen,50,Weekly,1,,Monthly,,,,,
1629,317098,11720000,Towel-Kitchen,75,Weekly,1,,Monthly,,,,,
1630,171138,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1631,171730,12240000,Towel-Shop-Dyed,25,Weekly,1,,Monthly,,,,,
1632,244762,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1633,257334,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1634,257360,12240000,Towel-Shop-Dyed,800,Weekly,1,,Monthly,,,,,
1635,257361,12240000,Towel-Shop-Dyed,75,Weekly,1,,Monthly,,,,,
1636,288196,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1637,299393,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
1638,313697,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
1639,316069,12240000,Towel-Shop-Dyed,150,Weekly,1,,Monthly,,,,,
1640,171730,12940000,COVER-FENDER-AUTO,1,Weekly,1,,Monthly,,,,,
1641,171730,12950000,Fender Buddy,1,Weekly,1,,Monthly,,,,,
1642,316069,14200002,Twl-Micro-Grn-15x16 ,25,Weekly,1,,Monthly,,,,,
1643,317098,14200002,Twl-Micro-Grn-15x16 ,195,Weekly,1,,Monthly,,,,,
1644,273691,40304234,SLIP-P-42X36,25,Weekly,1,,Monthly,,,,,
1645,273691,40758412,SHEET-T250-DBL-WHT,30,Weekly,1,,Monthly,,,,,
1646,257334,41082030,BATH MAT-WHITE,20,Weekly,1,,Monthly,,,,,
1647,257334,41340000,Towel-Bath-Jumbo,20,Weekly,1,,Monthly,,,,,
1648,273691,41340000,Towel-Bath-Jumbo,100,Weekly,1,,Monthly,,,,,
1649,316069,41720000,Towel-School-Yellow,40,Weekly,1,,Monthly,,,,,
1650,257334,41820000,WASH CLOTH,25,Weekly,1,,Monthly,,,,,
1651,273691,41820000,WASH CLOTH,100,Weekly,1,,Monthly,,,,,
1652,170657,70622400,Dust Mop-24 Untreate,2,Weekly,1,,Monthly,,,,,
1653,209005,70622400,Dust Mop-24 Untreate,2,Weekly,1,,Monthly,,,,,
1654,257334,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
1655,317098,70622400,Dust Mop-24 Untreate,9,Weekly,1,,Monthly,,,,,
1656,257249,70623600,Dust Mop-36 Untreate,2,Weekly,1,,Monthly,,,,,
1657,271765,70623600,Dust Mop-36 Untreate,4,Weekly,1,,Monthly,,,,,
1658,170657,70624200,Dust Mop-42 Untreate,2,Weekly,1,,Monthly,,,,,
1659,257360,70626000,Dust Mop-60 Untreate,1,Weekly,1,,Monthly,,,,,
1660,317098,70626000,Dust Mop-60 Untreate,5,Weekly,1,,Monthly,,,,,
1661,170657,70666000,Dust Mop-60in-2hole ,1,Weekly,1,,Monthly,,,,,
1662,209005,70666000,Dust Mop-60in-2hole ,3,Weekly,1,,Monthly,,,,,
1663,244762,70742400,WET MOP-LARGE,1,Weekly,1,,Monthly,,,,,
1664,299393,70742400,WET MOP-LARGE,1,Weekly,1,,Monthly,,,,,
1665,171730,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1666,257246,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1667,257247,76080304,MAT-NY/RB-OX GRY-3X4,6,Weekly,1,,Monthly,,,,,
1668,257302,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1669,257334,76080304,MAT-NY/RB-OX GRY-3X4,9,Weekly,1,,Monthly,,,,,
1670,257360,76080304,MAT-NY/RB-OX GRY-3X4,4,Weekly,1,,Monthly,,,,,
1671,271765,76080304,MAT-NY/RB-OX GRY-3X4,6,Weekly,1,,Monthly,,,,,
1672,273691,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,1,,Monthly,,,,,
1673,276430,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
1674,299393,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
1675,171730,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1676,257246,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1677,257247,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,1,,Monthly,,,,,
1678,257303,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,1,,Monthly,,,,,
1679,257360,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,1,,Monthly,,,,,
1680,271765,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,1,,Monthly,,,,,
1681,276430,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,1,,Monthly,,,,,
1682,316069,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
1683,170696,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1684,257246,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1685,257249,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,1,,Monthly,,,,,
1686,257302,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,1,,Monthly,,,,,
1687,257359,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1688,257360,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1689,271765,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,1,,Monthly,,,,,
1690,276430,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
1691,299393,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,1,,Monthly,,,,,
1692,313697,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,1,,Monthly,,,,,
1693,257302,76120304,MAT-COFFEE,1,Weekly,1,,Monthly,,,,,
1694,271765,76120304,MAT-COFFEE,1,Weekly,1,,Monthly,,,,,
1695,288196,81215526,SOY IND HANDCLEAN EA,1,Weekly,1,,Monthly,,,,,
1696,288196,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,1,,Monthly,,,,,
1697,316069,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
1698,317108,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
1699,273691,94030000,Hosp-Blkt-Flnhb-Sand,20,Weekly,1,,Monthly,,,,,
1700,273691,94910000,Pad-Incont-Hospital,30,Weekly,1,,Monthly,,,,,
1701,170775,1640000,APRON-BIB-POLY-BLACK,220,Weekly,5,,Monthly,,,,,
1702,170777,1640000,APRON-BIB-POLY-BLACK,20,Weekly,5,,Monthly,,,,,
1703,251257,1640000,APRON-BIB-POLY-BLACK,40,Weekly,5,,Monthly,,,,,
1704,170775,11281619,TOWEL-BARMOP-BLSTR,680,Weekly,5,,Monthly,,,,,
1705,170777,11281619,TOWEL-BARMOP-BLSTR,190,Weekly,5,,Monthly,,,,,
1706,213368,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,5,,Monthly,,,,,
1707,251257,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,5,,Monthly,,,,,
1708,311916,11281619,TOWEL-BARMOP-BLSTR,25,Weekly,5,,Monthly,,,,,
1709,323100,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,5,,Monthly,,,,,
1710,323101,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,5,,Monthly,,,,,
1711,323103,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,5,,Monthly,,,,,
1712,323104,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,5,,Monthly,,,,,
1713,213368,11421836,TOWEL-DISH,50,Weekly,5,,Monthly,,,,,
1714,257380,11601837,TOWEL-FACE,20,Weekly,5,,Monthly,,,,,
1715,323100,11720000,Towel-Kitchen,100,Weekly,5,,Monthly,,,,,
1716,323101,11720000,Towel-Kitchen,100,Weekly,5,,Monthly,,,,,
1717,323104,11720000,Towel-Kitchen,100,Weekly,5,,Monthly,,,,,
1718,271040,12240000,Towel-Shop-Dyed,25,Weekly,5,,Monthly,,,,,
1719,323100,40304234,SLIP-P-42X36,100,Weekly,5,,Monthly,,,,,
1720,323101,40304234,SLIP-P-42X36,100,Weekly,5,,Monthly,,,,,
1721,323104,40304234,SLIP-P-42X36,100,Weekly,5,,Monthly,,,,,
1722,261201,40751012,SHEET-T250-QWN-WHT,8,Weekly,5,,Monthly,,,,,
1723,261201,40751412,SHEET-T250-KNG-WHT,30,Weekly,5,,Monthly,,,,,
1724,323100,40766615,SHEET-SNGL-DC-66X115,200,Weekly,5,,Monthly,,,,,
1725,323101,40766615,SHEET-SNGL-DC-66X115,200,Weekly,5,,Monthly,,,,,
1726,323104,40766615,SHEET-SNGL-DC-66X115,200,Weekly,5,,Monthly,,,,,
1727,277874,40789015,SHEET-90-QUEEN-D/C,20,Weekly,5,,Monthly,,,,,
1728,323101,40789015,SHEET-90-QUEEN-D/C,20,Weekly,5,,Monthly,,,,,
1729,323104,40789015,SHEET-90-QUEEN-D/C,20,Weekly,5,,Monthly,,,,,
1730,277874,40790815,SHEET-108-KING-D/C,20,Weekly,5,,Monthly,,,,,
1731,257380,41082030,BATH MAT-WHITE,10,Weekly,5,,Monthly,,,,,
1732,257380,41340000,Towel-Bath-Jumbo,20,Weekly,5,,Monthly,,,,,
1733,323100,41340000,Towel-Bath-Jumbo,100,Weekly,5,,Monthly,,,,,
1734,323101,41340000,Towel-Bath-Jumbo,100,Weekly,5,,Monthly,,,,,
1735,323104,41340000,Towel-Bath-Jumbo,100,Weekly,5,,Monthly,,,,,
1736,257380,41820000,WASH CLOTH,15,Weekly,5,,Monthly,,,,,
1737,323100,41820000,WASH CLOTH,100,Weekly,5,,Monthly,,,,,
1738,323101,41820000,WASH CLOTH,100,Weekly,5,,Monthly,,,,,
1739,323104,41820000,WASH CLOTH,100,Weekly,5,,Monthly,,,,,
1740,170914,70622400,Dust Mop-24 Untreate,2,Weekly,5,,Monthly,,,,,
1741,170775,70623600,Dust Mop-36 Untreate,3,Weekly,5,,Monthly,,,,,
1742,213368,70623600,Dust Mop-36 Untreate,1,Weekly,5,,Monthly,,,,,
1743,251257,70623600,Dust Mop-36 Untreate,1,Weekly,5,,Monthly,,,,,
1744,257380,70623600,Dust Mop-36 Untreate,1,Weekly,5,,Monthly,,,,,
1745,295258,70623600,Dust Mop-36 Untreate,2,Weekly,5,,Monthly,,,,,
1746,311916,70623600,Dust Mop-36 Untreate,1,Weekly,5,,Monthly,,,,,
1747,170914,70742400,WET MOP-LARGE,3,Weekly,5,,Monthly,,,,,
1748,251257,74000000,Mat-Custom-Graphic  ,2,Weekly,5,,Monthly,,,,,
1749,311916,74000406,Mat-Graphic-4x6,1,Weekly,5,,Monthly,,,,,
1750,295258,76000310,Mat-Custom-Logo-3x10,3,Weekly,5,,Monthly,,,,,
1751,295258,76000406,Mat-Custom-Logo-4x6 ,1,Weekly,5,,Monthly,,,,,
1752,170914,76080304,MAT-NY/RB-OX GRY-3X4,5,Weekly,5,,Monthly,,,,,
1753,213368,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,5,,Monthly,,,,,
1754,257380,76080304,MAT-NY/RB-OX GRY-3X4,5,Weekly,5,,Monthly,,,,,
1755,311916,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,5,,Monthly,,,,,
1756,213368,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,5,,Monthly,,,,,
1757,311916,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,5,,Monthly,,,,,
1758,213368,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,5,,Monthly,,,,,
1759,251257,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,5,,Monthly,,,,,
1760,213368,76120304,MAT-COFFEE,1,Weekly,5,,Monthly,,,,,
1761,170777,76280310,MAT-OXF GRY-MHL-3X10,3,Weekly,5,,Monthly,,,,,
1762,170777,76280406,MAT-OXF GRY-MHL-4X6,5,Weekly,5,,Monthly,,,,,
1763,271040,80101100,TOWEL-ROLL-BLUE-LRG,1,Weekly,5,,Monthly,,,,,
1764,170775,87399023,MOP-WET-TUBE-MF-BL-L,10,Weekly,5,,Monthly,,,,,
1765,170777,87399023,MOP-WET-TUBE-MF-BL-L,15,Weekly,5,,Monthly,,,,,
1766,170914,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,5,,Monthly,,,,,
1767,213368,87399023,MOP-WET-TUBE-MF-BL-L,5,Weekly,5,,Monthly,,,,,
1768,251257,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,5,,Monthly,,,,,
1769,268330,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,5,,Monthly,,,,,
1770,311916,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,5,,Monthly,,,,,
1771,323103,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,5,,Monthly,,,,,
1772,207519,1640000,APRON-BIB-POLY-BLACK,15,Weekly,2,,Monthly,,,,,
1773,245984,1640000,APRON-BIB-POLY-BLACK,8,Weekly,2,,Monthly,,,,,
1774,321728,7244000,Hyperbaric-Pat-Gown,10,Weekly,2,,Monthly,,,,,
1775,321728,7244234,Hyperbaric-Plw Slip,20,Weekly,2,,Monthly,,,,,
1776,321728,7246604,Hyperbaric-Twin Sht,55,Weekly,2,,Monthly,,,,,
1777,321728,7247090,Hyperbaric-Bath Blnk,20,Weekly,2,,Monthly,,,,,
1778,207519,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,2,,Monthly,,,,,
1779,245984,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,2,,Monthly,,,,,
1780,319336,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,2,,Monthly,,,,,
1781,223507,11601837,TOWEL-FACE,30,Weekly,2,,Monthly,,,,,
1782,234254,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
1783,304551,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
1784,294967,14200002,Twl-Micro-Grn-15x16 ,40,Weekly,2,,Monthly,,,,,
1785,245341,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
1786,251567,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
1787,262225,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
1788,321728,14200003,TWL-MICRO-YLW-15X16,10,Weekly,2,,Monthly,,,,,
1789,223507,40304234,SLIP-P-42X36,30,Weekly,2,,Monthly,,,,,
1790,245341,40304234,SLIP-P-42X36,50,Weekly,2,,Monthly,,,,,
1791,251567,40304234,SLIP-P-42X36,60,Weekly,2,,Monthly,,,,,
1792,262225,40304234,SLIP-P-42X36,50,Weekly,2,,Monthly,,,,,
1793,223507,40766615,SHEET-SNGL-DC-66X115,50,Weekly,2,,Monthly,,,,,
1794,245341,40766615,SHEET-SNGL-DC-66X115,30,Weekly,2,,Monthly,,,,,
1795,251567,40766615,SHEET-SNGL-DC-66X115,60,Weekly,2,,Monthly,,,,,
1796,262225,40766615,SHEET-SNGL-DC-66X115,30,Weekly,2,,Monthly,,,,,
1797,245341,41340000,Towel-Bath-Jumbo,60,Weekly,2,,Monthly,,,,,
1798,251567,41340000,Towel-Bath-Jumbo,50,Weekly,2,,Monthly,,,,,
1799,262225,41340000,Towel-Bath-Jumbo,20,Weekly,2,,Monthly,,,,,
1800,321728,41340000,Towel-Bath-Jumbo,5,Weekly,2,,Monthly,,,,,
1801,245341,41820000,WASH CLOTH,50,Weekly,2,,Monthly,,,,,
1802,251567,41820000,WASH CLOTH,50,Weekly,2,,Monthly,,,,,
1803,262225,41820000,WASH CLOTH,150,Weekly,2,,Monthly,,,,,
1804,321728,41820000,WASH CLOTH,15,Weekly,2,,Monthly,,,,,
1805,251567,44300000,LNDRY BG-BIO HAZ-YLW,15,Weekly,2,,Monthly,,,,,
1806,262225,44300000,LNDRY BG-BIO HAZ-YLW,15,Weekly,2,,Monthly,,,,,
1807,223507,44320000,LAUNDRY BAG-PVC-LG,3,Weekly,2,,Monthly,,,,,
1808,245984,44320000,LAUNDRY BAG-PVC-LG,1,Weekly,2,,Monthly,,,,,
1809,245341,70623600,Dust Mop-36 Untreate,1,Weekly,2,,Monthly,,,,,
1810,294967,70623600,Dust Mop-36 Untreate,1,Weekly,2,,Monthly,,,,,
1811,245341,70701800,"MICRO F MOP-18""",20,Weekly,2,,Monthly,,,,,
1812,262225,70701800,"MICRO F MOP-18""",20,Weekly,2,,Monthly,,,,,
1813,300757,70701800,"MICRO F MOP-18""",470,Weekly,2,,Monthly,,,,,
1814,268784,74000000,Mat-Custom-Graphic  ,1,Weekly,2,,Monthly,,,,,
1815,304550,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,2,,Monthly,,,,,
1816,319336,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,2,,Monthly,,,,,
1817,294967,76080310,MAT-NY/RB-OX GRY3X10,4,Weekly,2,,Monthly,,,,,
1818,294967,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,2,,Monthly,,,,,
1819,304550,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,2,,Monthly,,,,,
1820,319336,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,2,,Monthly,,,,,
1821,294967,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,2,,Monthly,,,,,
1822,319336,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,2,,Monthly,,,,,
1823,245341,87399025,MOP-WET-TUBE-MF-GR-L,40,Weekly,2,,Monthly,,,,,
1824,262225,87399025,MOP-WET-TUBE-MF-GR-L,25,Weekly,2,,Monthly,,,,,
1825,245341,94020000,BLANKET-BATH,60,Weekly,2,,Monthly,,,,,
1826,251567,94020000,BLANKET-BATH,80,Weekly,2,,Monthly,,,,,
1827,262225,94020000,BLANKET-BATH,80,Weekly,2,,Monthly,,,,,
